,kz_2021,year,population_size
3813,08235,2018,158397.0
3814,08235,2019,159201.0
3815,08235,2020,160149.0
3816,08235,2021,160686.0
3817,08235,2022,162853.0
3818,08235,2023,163838.0
3819,08236,2005,196417.0
3820,08236,2006,196159.0
3821,08236,2007,195457.0
3822,08236,2008,195315.0
3823,08236,2009,194554.0
3824,08236,2010,193913.0
3825,08236,2011,191461.0
3826,08236,2012,192092.0
3827,08236,2013,192811.0
3828,08236,2014,193728.0
3829,08236,2015,196066.0
3830,08236,2016,197246.0
3831,08236,2017,198369.0
3832,08236,2018,198905.0
3833,08236,2019,199556.0
3834,08236,2020,199752.0
3835,08236,2021,200237.0
3836,08236,2022,202536.0
3837,08236,2023,203409.0
3838,08237,2005,122579.0
3839,08237,2006,122275.0
3840,08237,2007,121865.0
3841,08237,2008,121272.0
3842,08237,2009,120637.0
3843,08237,2010,119878.0
3844,08237,2011,115220.0
3845,08237,2012,115055.0
3846,08237,2013,114793.0
3847,08237,2014,115147.0
3848,08237,2015,116233.0
3849,08237,2016,116692.0
3850,08237,2017,117456.0
3851,08237,2018,117935.0
3852,08237,2019,118243.0
3853,08237,2020,118364.0
3854,08237,2021,119183.0
3855,08237,2022,121164.0
3856,08237,2023,121584.0
3857,08311,2005,215966.0
3858,08311,2006,217547.0
3859,08311,2007,219430.0
3860,08311,2008,219665.0
3861,08311,2009,221924.0
3862,08311,2010,224191.0
3863,08311,2011,214234.0
3864,08311,2012,218043.0
3865,08311,2013,220286.0
3866,08311,2014,222203.0
3867,08311,2015,226393.0
3868,08311,2016,227590.0
3869,08311,2017,229636.0
3870,08311,2018,230241.0
3871,08311,2019,231195.0
3872,08311,2020,230940.0
3873,08311,2021,231848.0
3874,08311,2022,236140.0
3875,08311,2023,237244.0
3876,08315,2005,249535.0
3877,08315,2006,250013.0
3878,08315,2007,250183.0
3879,08315,2008,250132.0
3880,08315,2009,250418.0
3881,08315,2010,251266.0
3882,08315,2011,246437.0
3883,08315,2012,247711.0
3884,08315,2013,250137.0
3885,08315,2014,252749.0
3886,08315,2015,257343.0
3887,08315,2016,260416.0
3888,08315,2017,262405.0
3889,08315,2018,262795.0
3890,08315,2019,263601.0
3891,08315,2020,264867.0
3892,08315,2021,265792.0
3893,08315,2022,269948.0
3894,08315,2023,272194.0
3895,08316,2005,156728.0
3896,08316,2006,157265.0
3897,08316,2007,157629.0
3898,08316,2008,157667.0
3899,08316,2009,157791.0
3900,08316,2010,158342.0
3901,08316,2011,156723.0
3902,08316,2012,157399.0
3903,08316,2013,158177.0
3904,08316,2014,159708.0
3905,08316,2015,162082.0
3906,08316,2016,163251.0
3907,08316,2017,164712.0
3908,08316,2018,165383.0
3909,08316,2019,166408.0
3910,08316,2020,166862.0
3911,08316,2021,167945.0
3912,08316,2022,170996.0
3913,08316,2023,172392.0
3914,08317,2005,416410.0
3915,08317,2006,416973.0
3916,08317,2007,417754.0
3917,08317,2008,417613.0
3918,08317,2009,417267.0
3919,08317,2010,417513.0
3920,08317,2011,410408.0
3921,08317,2012,411700.0
3922,08317,2013,412678.0
3923,08317,2014,415639.0
3924,08317,2015,420106.0
3925,08317,2016,423359.0
3926,08317,2017,425932.0
3927,08317,2018,429479.0
3928,08317,2019,430953.0
3929,08317,2020,432580.0
3930,08317,2021,434535.0
3931,08317,2022,441885.0
3932,08317,2023,444390.0
3933,08325,2005,142148.0
3934,08325,2006,141765.0
3935,08325,2007,141551.0
3936,08325,2008,141073.0
3937,08325,2009,140307.0
3938,08325,2010,139316.0
3939,08325,2011,136049.0
3940,08325,2012,135553.0
3941,08325,2013,135319.0
3942,08325,2014,135912.0
3943,08325,2015,137500.0
3944,08325,2016,138327.0
3945,08325,2017,138858.0
3946,08325,2018,139455.0
3947,08325,2019,139878.0
3948,08325,2020,140166.0
3949,08325,2021,140446.0
3950,08325,2022,142593.0
3951,08325,2023,142963.0
3952,08326,2005,211320.0
3953,08326,2006,210617.0
3954,08326,2007,209709.0
3955,08326,2008,208691.0
3956,08326,2009,207259.0
3957,08326,2010,206535.0
3958,08326,2011,203978.0
3959,08326,2012,204585.0
3960,08326,2013,205090.0
3961,08326,2014,206116.0
3962,08326,2015,209648.0
3963,08326,2016,210084.0
3964,08326,2017,211207.0
3965,08326,2018,212381.0
3966,08326,2019,212506.0
3967,08326,2020,212872.0
3968,08326,2021,213385.0
3969,08326,2022,217181.0
3970,08326,2023,218780.0
3971,08327,2005,135297.0
3972,08327,2006,135291.0
3973,08327,2007,135306.0
3974,08327,2008,135141.0
3975,08327,2009,134712.0
3976,08327,2010,134189.0
3977,08327,2011,132192.0
3978,08327,2012,132476.0
3979,08327,2013,133198.0
3980,08327,2014,134607.0
3981,08327,2015,136606.0
3982,08327,2016,138119.0
3983,08327,2017,139397.0
3984,08327,2018,140152.0
3985,08327,2019,140766.0
3986,08327,2020,141682.0
3987,08327,2021,142414.0
3988,08327,2022,144891.0
3989,08327,2023,146124.0
3990,08335,2005,274692.0
3991,08335,2006,274752.0
3992,08335,2007,275120.0
3993,08335,2008,276240.0
3994,08335,2009,277555.0
3995,08335,2010,278983.0
3996,08335,2011,268263.0
3997,08335,2012,270568.0
3998,08335,2013,273407.0
3999,08335,2014,275785.0
4000,08335,2015,280288.0
4001,08335,2016,282191.0
4002,08335,2017,284015.0
4003,08335,2018,285325.0
4004,08335,2019,286305.0
4005,08335,2020,286876.0
4006,08335,2021,288097.0
4007,08335,2022,292568.0
4008,08335,2023,294176.0
4009,08336,2005,221357.0
4010,08336,2006,221787.0
4011,08336,2007,222528.0
4012,08336,2008,222596.0
4013,08336,2009,222401.0
4014,08336,2010,222650.0
4015,08336,2011,219481.0
4016,08336,2012,220606.0
4017,08336,2013,221943.0
4018,08336,2014,223692.0
4019,08336,2015,226708.0
4020,08336,2016,227545.0
4021,08336,2017,228314.0
4022,08336,2018,228639.0
4023,08336,2019,228736.0
4024,08336,2020,228842.0
4025,08336,2021,229445.0
4026,08336,2022,233027.0
4027,08336,2023,234909.0
4028,08337,2005,167274.0
4029,08337,2006,167168.0
4030,08337,2007,167200.0
4031,08337,2008,166863.0
4032,08337,2009,166384.0
4033,08337,2010,166140.0
4034,08337,2011,163141.0
4035,08337,2012,163699.0
4036,08337,2013,164265.0
4037,08337,2014,165211.0
4038,08337,2015,167861.0
4039,08337,2016,168852.0
4040,08337,2017,170198.0
4041,08337,2018,170619.0
4042,08337,2019,171003.0
4043,08337,2020,171237.0
4044,08337,2021,171249.0
4045,08337,2022,173460.0
4046,08337,2023,174391.0
4047,08415,2005,282049.0
4048,08415,2006,281891.0
4049,08415,2007,281580.0
4050,08415,2008,281080.0
4051,08415,2009,280927.0
4052,08415,2010,280931.0
4053,08415,2011,273646.0
4054,08415,2012,274691.0
4055,08415,2013,276019.0
4056,08415,2014,278031.0
4057,08415,2015,282113.0
4058,08415,2016,284082.0
4059,08415,2017,285754.0
4060,08415,2018,286748.0
4061,08415,2019,287034.0
4062,08415,2020,287497.0
4063,08415,2021,288158.0
4064,08415,2022,291696.0
4065,08415,2023,293624.0
4066,08416,2005,216477.0
4067,08416,2006,217172.0
4068,08416,2007,217482.0
4069,08416,2008,218692.0
4070,08416,2009,220782.0
4071,08416,2010,221304.0
4072,08416,2011,212800.0
4073,08416,2012,214894.0
4074,08416,2013,216535.0
4075,08416,2014,218355.0
4076,08416,2015,221837.0
4077,08416,2016,224635.0
4078,08416,2017,225755.0
4079,08416,2018,227331.0
4080,08416,2019,228678.0
4081,08416,2020,228471.0
4082,08416,2021,229806.0
4083,08416,2022,232803.0
4084,08416,2023,234649.0
4085,08417,2005,192722.0
4086,08417,2006,192138.0
4087,08417,2007,191531.0
4088,08417,2008,190294.0
4089,08417,2009,189337.0
4090,08417,2010,188393.0
4091,08417,2011,185129.0
4092,08417,2012,184658.0
4093,08417,2013,184615.0
4094,08417,2014,186360.0
4095,08417,2015,188595.0
4096,08417,2016,187401.0
4097,08417,2017,188170.0
4098,08417,2018,188935.0
4099,08417,2019,189363.0
4100,08417,2020,189862.0
4101,08417,2021,190545.0
4102,08417,2022,193235.0
4103,08417,2023,193712.0
4104,08421,2005,120625.0
4105,08421,2006,120925.0
4106,08421,2007,121434.0
4107,08421,2008,121648.0
4108,08421,2009,122087.0
4109,08421,2010,122801.0
4110,08421,2011,117541.0
4111,08421,2012,117977.0
4112,08421,2013,119218.0
4113,08421,2014,120714.0
4114,08421,2015,122636.0
4115,08421,2016,123953.0
4116,08421,2017,125596.0
4117,08421,2018,126329.0
4118,08421,2019,126790.0
4119,08421,2020,126405.0
4120,08421,2021,126949.0
4121,08421,2022,128928.0
4122,08421,2023,129942.0
4123,08425,2005,190233.0
4124,08425,2006,190189.0
4125,08425,2007,190212.0
4126,08425,2008,190403.0
4127,08425,2009,189884.0
4128,08425,2010,189670.0
4129,08425,2011,186444.0
4130,08425,2012,187123.0
4131,08425,2013,187892.0
4132,08425,2014,189129.0
4133,08425,2015,192104.0
4134,08425,2016,193318.0
4135,08425,2017,194629.0
4136,08425,2018,196047.0
4137,08425,2019,197076.0
4138,08425,2020,198204.0
4139,08425,2021,199732.0
4140,08425,2022,202476.0
4141,08425,2023,203873.0
4142,08426,2005,188532.0
4143,08426,2006,188810.0
4144,08426,2007,189089.0
4145,08426,2008,189296.0
4146,08426,2009,189403.0
4147,08426,2010,189312.0
4148,08426,2011,187508.0
4149,08426,2012,187747.0
4150,08426,2013,188696.0
4151,08426,2014,190438.0
4152,08426,2015,194019.0
4153,08426,2016,196206.0
4154,08426,2017,198265.0
4155,08426,2018,199742.0
4156,08426,2019,201282.0
4157,08426,2020,202250.0
4158,08426,2021,203244.0
4159,08426,2022,206513.0
4160,08426,2023,208203.0
4161,08435,2005,205446.0
4162,08435,2006,205832.0
4163,08435,2007,206759.0
4164,08435,2008,207766.0
4165,08435,2009,207710.0
4166,08435,2010,208367.0
4167,08435,2011,204483.0
4168,08435,2012,205843.0
4169,08435,2013,207450.0
4170,08435,2014,209386.0
4171,08435,2015,212201.0
4172,08435,2016,213070.0
4173,08435,2017,214655.0
4174,08435,2018,216227.0
4175,08435,2019,217470.0
4176,08435,2020,217901.0
4177,08435,2021,218885.0
4178,08435,2022,222712.0
4179,08435,2023,224200.0
4180,08436,2005,275677.0
4181,08436,2006,275900.0
4182,08436,2007,276470.0
4183,08436,2008,276474.0
4184,08436,2009,276363.0
4185,08436,2010,276965.0
4186,08436,2011,270129.0
4187,08436,2012,272425.0
4188,08436,2013,273540.0
4189,08436,2014,275339.0
4190,08436,2015,279296.0
4191,08436,2016,281627.0
4192,08436,2017,283264.0
4193,08436,2018,284285.0
4194,08436,2019,285424.0
4195,08436,2020,285888.0
4196,08436,2021,287011.0
4197,08436,2022,290911.0
4198,08436,2023,293148.0
4199,08437,2005,133385.0
4200,08437,2006,133078.0
4201,08437,2007,132419.0
4202,08437,2008,131695.0
4203,08437,2009,131059.0
4204,08437,2010,130215.0
4205,08437,2011,127409.0
4206,08437,2012,127272.0
4207,08437,2013,127101.0
4208,08437,2014,127716.0
4209,08437,2015,130772.0
4210,08437,2016,130275.0
4211,08437,2017,130192.0
4212,08437,2018,130873.0
4213,08437,2019,130849.0
4214,08437,2020,130946.0
4215,08437,2021,131725.0
4216,08437,2022,134045.0
4217,08437,2023,134259.0
4218,09161,2005,121314.0
4219,09161,2006,122167.0
4220,09161,2007,123055.0
4221,09161,2008,123925.0
4222,09161,2009,124387.0
4223,09161,2010,125088.0
4224,09161,2011,126076.0
4225,09161,2012,127886.0
4226,09161,2013,129136.0
4227,09161,2014,131002.0
4228,09161,2015,132438.0
4229,09161,2016,133639.0
4230,09161,2017,135244.0
4231,09161,2018,136981.0
4232,09161,2019,137392.0
4233,09161,2020,136952.0
4234,09161,2021,138016.0
4235,09161,2022,141029.0
4236,09161,2023,142308.0
4237,09162,2005,1259677.0
4238,09162,2006,1294608.0
4239,09162,2007,1311573.0
4240,09162,2008,1326807.0
4241,09162,2009,1330440.0
4242,09162,2010,1353186.0
4243,09162,2011,1364920.0
4244,09162,2012,1388308.0
4245,09162,2013,1407836.0
4246,09162,2014,1429584.0
4247,09162,2015,1450381.0
4248,09162,2016,1464301.0
4249,09162,2017,1456039.0
4250,09162,2018,1471508.0
4251,09162,2019,1484226.0
4252,09162,2020,1488202.0
4253,09162,2021,1487708.0
4254,09162,2022,1512491.0
4255,09162,2023,1510378.0
4256,09163,2005,60226.0
4257,09163,2006,60394.0
4258,09163,2007,60674.0
4259,09163,2008,60711.0
4260,09163,2009,60877.0
4261,09163,2010,61299.0
4262,09163,2011,59543.0
4263,09163,2012,59935.0
4264,09163,2013,60464.0
4265,09163,2014,60889.0
4266,09163,2015,61844.0
4267,09163,2016,62672.0
4268,09163,2017,63080.0
4269,09163,2018,63324.0
4270,09163,2019,63551.0
4271,09163,2020,63591.0
4272,09163,2021,63508.0
4273,09163,2022,64403.0
4274,09163,2023,65192.0
4275,09171,2005,109227.0
4276,09171,2006,108789.0
4277,09171,2007,108773.0
4278,09171,2008,108182.0
4279,09171,2009,107903.0
4280,09171,2010,107711.0
4281,09171,2011,106342.0
4282,09171,2012,106515.0
4283,09171,2013,106965.0
4284,09171,2014,107465.0
4285,09171,2015,108485.0
4286,09171,2016,109422.0
4287,09171,2017,110338.0
4288,09171,2018,111210.0
4289,09171,2019,111516.0
4290,09171,2020,111654.0
4291,09171,2021,112116.0
4292,09171,2022,113798.0
4293,09171,2023,114459.0
4294,09172,2005,102587.0
4295,09172,2006,102407.0
4296,09172,2007,102383.0
4297,09172,2008,102162.0
4298,09172,2009,102034.0
4299,09172,2010,102389.0
4300,09172,2011,101263.0
4301,09172,2012,101875.0
4302,09172,2013,102346.0
4303,09172,2014,102976.0
4304,09172,2015,103907.0
4305,09172,2016,104480.0
4306,09172,2017,105052.0
4307,09172,2018,105722.0
4308,09172,2019,105929.0
4309,09172,2020,106327.0
4310,09172,2021,106389.0
4311,09172,2022,107667.0
4312,09172,2023,108315.0
4313,09173,2005,120633.0
4314,09173,2006,120308.0
4315,09173,2007,120834.0
4316,09173,2008,120869.0
4317,09173,2009,121247.0
4318,09173,2010,121801.0
4319,09173,2011,119733.0
4320,09173,2012,120664.0
4321,09173,2013,122118.0
4322,09173,2014,123340.0
4323,09173,2015,124930.0
4324,09173,2016,125668.0
4325,09173,2017,126572.0
4326,09173,2018,127227.0
4327,09173,2019,127917.0
4328,09173,2020,128212.0
4329,09173,2021,127919.0
4330,09173,2022,129511.0
4331,09173,2023,130182.0
4332,09174,2005,134382.0
4333,09174,2006,134965.0
4334,09174,2007,136272.0
4335,09174,2008,136801.0
4336,09174,2009,137680.0
4337,09174,2010,138547.0
4338,09174,2011,139921.0
4339,09174,2012,142021.0
4340,09174,2013,144407.0
4341,09174,2014,146279.0
4342,09174,2015,149370.0
4343,09174,2016,150839.0
4344,09174,2017,152703.0
4345,09174,2018,153884.0
4346,09174,2019,154899.0
4347,09174,2020,155117.0
4348,09174,2021,155449.0
4349,09174,2022,156982.0
4350,09174,2023,157813.0
4351,09175,2005,123895.0
4352,09175,2006,125052.0
4353,09175,2007,126400.0
4354,09175,2008,127085.0
4355,09175,2009,127907.0
4356,09175,2010,129199.0
4357,09175,2011,128870.0
4358,09175,2012,131011.0
4359,09175,2013,133007.0
4360,09175,2014,134873.0
4361,09175,2015,137421.0
4362,09175,2016,139016.0
4363,09175,2017,140800.0
4364,09175,2018,142142.0
4365,09175,2019,143649.0
4366,09175,2020,144091.0
4367,09175,2021,144562.0
4368,09175,2022,146830.0
4369,09175,2023,147559.0
4370,09176,2005,123233.0
4371,09176,2006,123745.0
4372,09176,2007,124419.0
4373,09176,2008,124811.0
4374,09176,2009,124699.0
4375,09176,2010,125015.0
4376,09176,2011,123961.0
4377,09176,2012,125039.0
4378,09176,2013,125858.0
4379,09176,2014,127189.0
4380,09176,2015,128805.0
4381,09176,2016,130808.0
4382,09176,2017,131646.0
4383,09176,2018,132341.0
4384,09176,2019,132881.0
4385,09176,2020,133169.0
4386,09176,2021,133634.0
4387,09176,2022,135591.0
4388,09176,2023,136565.0
4389,09177,2005,123094.0
4390,09177,2006,123703.0
4391,09177,2007,124876.0
4392,09177,2008,125544.0
4393,09177,2009,126370.0
4394,09177,2010,127011.0
4395,09177,2011,126676.0
4396,09177,2012,128289.0
4397,09177,2013,130238.0
4398,09177,2014,131839.0
4399,09177,2015,133747.0
4400,09177,2016,135429.0
4401,09177,2017,136884.0
4402,09177,2018,137660.0
4403,09177,2019,138182.0
4404,09177,2020,138891.0
4405,09177,2021,139622.0
4406,09177,2022,141680.0
4407,09177,2023,142540.0
4408,09178,2005,160655.0
4409,09178,2006,162452.0
4410,09178,2007,164692.0
4411,09178,2008,165582.0
4412,09178,2009,165483.0
4413,09178,2010,166375.0
4414,09178,2011,164232.0
4415,09178,2012,166286.0
4416,09178,2013,169010.0
4417,09178,2014,170357.0
4418,09178,2015,173225.0
4419,09178,2016,175803.0
4420,09178,2017,177997.0
4421,09178,2018,179116.0
4422,09178,2019,180007.0
4423,09178,2020,180313.0
4424,09178,2021,181144.0
4425,09178,2022,184433.0
4426,09178,2023,186276.0
4427,09179,2005,199783.0
4428,09179,2006,200362.0
4429,09179,2007,201148.0
4430,09179,2008,201845.0
4431,09179,2009,203129.0
4432,09179,2010,204538.0
4433,09179,2011,203029.0
4434,09179,2012,205194.0
4435,09179,2013,208272.0
4436,09179,2014,210278.0
4437,09179,2015,213481.0
4438,09179,2016,216857.0
4439,09179,2017,217831.0
4440,09179,2018,219320.0
4441,09179,2019,219311.0
4442,09179,2020,218740.0
4443,09179,2021,218579.0
4444,09179,2022,221612.0
4445,09179,2023,222932.0
4446,09180,2005,87351.0
4447,09180,2006,86923.0
4448,09180,2007,86872.0
4449,09180,2008,86478.0
4450,09180,2009,86305.0
4451,09180,2010,86336.0
4452,09180,2011,84234.0
4453,09180,2012,84710.0
4454,09180,2013,85443.0
4455,09180,2014,85931.0
4456,09180,2015,87385.0
4457,09180,2016,87877.0
4458,09180,2017,88155.0
4459,09180,2018,88467.0
4460,09180,2019,88424.0
4461,09180,2020,88279.0
4462,09180,2021,88232.0
4463,09180,2022,88840.0
4464,09180,2023,88748.0
4465,09181,2005,112080.0
4466,09181,2006,112283.0
4467,09181,2007,113311.0
4468,09181,2008,113739.0
4469,09181,2009,114134.0
4470,09181,2010,114626.0
4471,09181,2011,113539.0
4472,09181,2012,114223.0
4473,09181,2013,114926.0
4474,09181,2014,116118.0
4475,09181,2015,117657.0
4476,09181,2016,118725.0
4477,09181,2017,119141.0
4478,09181,2018,120071.0
4479,09181,2019,120302.0
4480,09181,2020,121019.0
4481,09181,2021,121466.0
4482,09181,2022,123032.0
4483,09181,2023,124311.0
4484,09182,2005,94970.0
4485,09182,2006,95045.0
4486,09182,2007,95267.0
4487,09182,2008,95241.0
4488,09182,2009,95484.0
4489,09182,2010,95641.0
4490,09182,2011,93971.0
4491,09182,2012,94759.0
4492,09182,2013,96049.0
4493,09182,2014,96773.0
4494,09182,2015,98286.0
4495,09182,2016,98828.0
4496,09182,2017,99189.0
4497,09182,2018,99726.0
4498,09182,2019,100010.0
4499,09182,2020,100183.0
4500,09182,2021,99978.0
4501,09182,2022,101346.0
4502,09182,2023,101451.0
4503,09183,2005,110930.0
4504,09183,2006,110623.0
4505,09183,2007,110536.0
4506,09183,2008,110248.0
4507,09183,2009,110258.0
4508,09183,2010,110282.0
4509,09183,2011,106803.0
4510,09183,2012,107363.0
4511,09183,2013,109227.0
4512,09183,2014,110296.0
4513,09183,2015,112034.0
4514,09183,2016,113222.0
4515,09183,2017,114486.0
4516,09183,2018,115250.0
4517,09183,2019,115872.0
4518,09183,2020,116483.0
4519,09183,2021,117606.0
4520,09183,2022,119878.0
4521,09183,2023,120732.0
4522,09184,2005,309080.0
4523,09184,2006,311493.0
4524,09184,2007,315462.0
4525,09184,2008,317543.0
4526,09184,2009,319573.0
4527,09184,2010,323015.0
4528,09184,2011,320855.0
4529,09184,2012,325744.0
4530,09184,2013,329981.0
4531,09184,2014,332800.0
4532,09184,2015,340003.0
4533,09184,2016,343405.0
4534,09184,2017,346433.0
4535,09184,2018,348871.0
4536,09184,2019,350473.0
4537,09184,2020,349685.0
4538,09184,2021,349837.0
4539,09184,2022,355890.0
4540,09184,2023,358480.0
4541,09185,2005,91181.0
4542,09185,2006,90945.0
4543,09185,2007,91067.0
4544,09185,2008,91190.0
4545,09185,2009,91258.0
4546,09185,2010,91397.0
4547,09185,2011,90973.0
4548,09185,2012,91783.0
4549,09185,2013,92700.0
4550,09185,2014,93505.0
4551,09185,2015,94654.0
4552,09185,2016,95759.0
4553,09185,2017,96164.0
4554,09185,2018,96680.0
4555,09185,2019,97303.0
4556,09185,2020,97730.0
4557,09185,2021,98503.0
4558,09185,2022,99957.0
4559,09185,2023,101109.0
4560,09186,2005,115809.0
4561,09186,2006,116014.0
4562,09186,2007,116407.0
4563,09186,2008,116725.0
4564,09186,2009,116991.0
4565,09186,2010,117371.0
4566,09186,2011,116973.0
4567,09186,2012,118349.0
4568,09186,2013,119987.0
4569,09186,2014,121594.0
4570,09186,2015,124128.0
4571,09186,2016,125085.0
4572,09186,2017,126244.0
4573,09186,2018,127151.0
4574,09186,2019,128227.0
4575,09186,2020,129128.0
4576,09186,2021,129772.0
4577,09186,2022,132082.0
4578,09186,2023,132966.0
4579,09187,2005,247057.0
4580,09187,2006,246828.0
4581,09187,2007,248047.0
4582,09187,2008,248268.0
4583,09187,2009,248819.0
4584,09187,2010,249772.0
4585,09187,2011,245264.0
4586,09187,2012,247133.0
4587,09187,2013,249810.0
4588,09187,2014,251850.0
4589,09187,2015,256074.0
4590,09187,2016,257466.0
4591,09187,2017,259449.0
4592,09187,2018,260983.0
4593,09187,2019,261330.0
4594,09187,2020,261721.0
4595,09187,2021,263367.0
4596,09187,2022,266945.0
4597,09187,2023,268391.0
4598,09188,2005,129091.0
4599,09188,2006,128789.0
4600,09188,2007,129515.0
4601,09188,2008,129861.0
4602,09188,2009,130010.0
4603,09188,2010,130283.0
4604,09188,2011,128111.0
4605,09188,2012,129530.0
4606,09188,2013,130811.0
4607,09188,2014,131873.0
4608,09188,2015,133621.0
4609,09188,2016,134732.0
4610,09188,2017,135545.0
4611,09188,2018,136092.0
4612,09188,2019,136667.0
4613,09188,2020,136610.0
4614,09188,2021,136747.0
4615,09188,2022,138785.0
4616,09188,2023,139067.0
4617,09189,2005,170906.0
4618,09189,2006,170440.0
4619,09189,2007,170546.0
4620,09189,2008,170594.0
4621,09189,2009,170614.0
4622,09189,2010,170521.0
4623,09189,2011,168827.0
4624,09189,2012,169464.0
4625,09189,2013,170364.0
4626,09189,2014,171978.0
4627,09189,2015,174162.0
4628,09189,2016,175431.0
4629,09189,2017,176290.0
4630,09189,2018,177089.0
4631,09189,2019,177319.0
4632,09189,2020,177485.0
4633,09189,2021,178447.0
4634,09189,2022,180779.0
4635,09189,2023,181763.0
4636,09190,2005,131034.0
4637,09190,2006,130777.0
4638,09190,2007,131317.0
4639,09190,2008,130926.0
4640,09190,2009,130863.0
4641,09190,2010,130922.0
4642,09190,2011,129060.0
4643,09190,2012,129568.0
4644,09190,2013,130387.0
4645,09190,2014,131190.0
4646,09190,2015,132906.0
4647,09190,2016,133859.0
4648,09190,2017,134252.0
4649,09190,2018,135348.0
4650,09190,2019,135478.0
4651,09190,2020,136134.0
4652,09190,2021,136642.0
4653,09190,2022,138208.0
4654,09190,2023,139401.0
4655,09261,2005,61368.0
4656,09261,2006,61923.0
4657,09261,2007,62629.0
4658,09261,2008,62606.0
4659,09261,2009,62735.0
4660,09261,2010,63258.0
4661,09261,2011,64277.0
4662,09261,2012,65322.0
4663,09261,2013,66179.0
4664,09261,2014,67509.0
4665,09261,2015,69211.0
4666,09261,2016,70025.0
4667,09261,2017,71193.0
4668,09261,2018,72404.0
4669,09261,2019,73411.0
4670,09261,2020,73065.0
4671,09261,2021,73150.0
4672,09261,2022,75457.0
4673,09261,2023,75272.0
4674,09262,2005,50651.0
4675,09262,2006,50644.0
4676,09262,2007,50741.0
4677,09262,2008,50717.0
4678,09262,2009,50627.0
4679,09262,2010,50594.0
4680,09262,2011,48623.0
4681,09262,2012,49038.0
4682,09262,2013,49454.0
4683,09262,2014,49952.0
4684,09262,2015,50566.0
4685,09262,2016,51074.0
4686,09262,2017,51781.0
4687,09262,2018,52469.0
4688,09262,2019,52803.0
4689,09262,2020,52415.0
4690,09262,2021,53093.0
4691,09262,2022,53907.0
4692,09262,2023,54401.0
4693,09263,2005,44633.0
4694,09263,2006,44504.0
4695,09263,2007,44625.0
4696,09263,2008,44496.0
4697,09263,2009,44493.0
4698,09263,2010,44450.0
4699,09263,2011,44642.0
4700,09263,2012,45099.0
4701,09263,2013,45502.0
4702,09263,2014,46027.0
4703,09263,2015,46806.0
4704,09263,2016,47142.0
4705,09263,2017,47586.0
4706,09263,2018,47794.0
4707,09263,2019,47791.0
4708,09263,2020,47612.0
4709,09263,2021,47854.0
4710,09263,2022,49164.0
4711,09263,2023,49775.0
4712,09271,2005,117492.0
4713,09271,2006,117517.0
4714,09271,2007,117594.0
4715,09271,2008,117273.0
4716,09271,2009,116851.0
4717,09271,2010,117005.0
4718,09271,2011,114690.0
4719,09271,2012,114733.0
4720,09271,2013,115374.0
4721,09271,2014,115699.0
4722,09271,2015,116596.0
4723,09271,2016,117601.0
4724,09271,2017,118741.0
4725,09271,2018,119326.0
4726,09271,2019,119478.0
4727,09271,2020,119479.0
4728,09271,2021,120521.0
4729,09271,2022,122121.0
4730,09271,2023,123129.0
4731,09272,2005,81582.0
4732,09272,2006,80771.0
4733,09272,2007,80427.0
4734,09272,2008,80044.0
4735,09272,2009,79685.0
4736,09272,2010,79293.0
4737,09272,2011,78130.0
4738,09272,2012,77817.0
4739,09272,2013,77626.0
4740,09272,2014,77927.0
4741,09272,2015,78122.0
4742,09272,2016,78180.0
4743,09272,2017,78345.0
4744,09272,2018,78355.0
4745,09272,2019,78362.0
4746,09272,2020,78355.0
4747,09272,2021,78632.0
4748,09272,2022,79286.0
4749,09272,2023,79603.0
4750,09273,2005,113237.0
4751,09273,2006,112927.0
4752,09273,2007,113088.0
4753,09273,2008,113120.0
4754,09273,2009,113071.0
4755,09273,2010,113147.0
4756,09273,2011,113191.0
4757,09273,2012,113996.0
4758,09273,2013,115232.0
4759,09273,2014,116495.0
4760,09273,2015,118965.0
4761,09273,2016,119969.0
4762,09273,2017,121119.0
4763,09273,2018,122258.0
4764,09273,2019,123058.0
4765,09273,2020,123390.0
4766,09273,2021,123899.0
4767,09273,2022,125701.0
4768,09273,2023,126539.0
4769,09274,2005,148101.0
4770,09274,2006,147990.0
4771,09274,2007,148286.0
4772,09274,2008,148513.0
4773,09274,2009,148350.0
4774,09274,2010,148783.0
4775,09274,2011,147758.0
4776,09274,2012,148862.0
4777,09274,2013,150316.0
4778,09274,2014,151819.0
4779,09274,2015,154577.0
4780,09274,2016,155442.0
4781,09274,2017,157239.0
4782,09274,2018,158698.0
4783,09274,2019,159895.0
4784,09274,2020,161191.0
4785,09274,2021,162331.0
4786,09274,2022,164773.0
4787,09274,2023,165608.0
4788,09275,2005,189142.0
4789,09275,2006,188474.0
4790,09275,2007,188462.0
4791,09275,2008,187965.0
4792,09275,2009,187594.0
4793,09275,2010,187347.0
4794,09275,2011,184531.0
4795,09275,2012,184905.0
4796,09275,2013,185671.0
4797,09275,2014,186284.0
4798,09275,2015,188336.0
4799,09275,2016,188904.0
4800,09275,2017,190504.0
4801,09275,2018,192043.0
4802,09275,2019,192656.0
4803,09275,2020,193454.0
4804,09275,2021,194090.0
4805,09275,2022,196963.0
4806,09275,2023,197863.0
4807,09276,2005,81416.0
4808,09276,2006,80748.0
4809,09276,2007,80195.0
